customer_age,customer_tenure_years,vehicle_age,claim_amount,number_of_previous_claims,days_since_last_claim,incident_hour,incident_day_of_week,fraud_label,claim_amount_to_vehicle_age,claim_frequency_score,night_flag,high_risk_vehicle,vehicle_type_sedan,vehicle_type_suv,vehicle_type_truck,claim_type_fire,claim_type_other,claim_type_theft,claim_type_vandalism,tenure_bucket_mid,tenure_bucket_veteran
65,24,4,3658.0,0,2561,23,4,1,731.6,0.0,1,0,True,False,False,False,False,True,False,False,True
54,4,8,420.0,4,881,2,6,0,46.666666666666664,0.8,1,1,False,False,True,False,False,False,True,True,False
73,15,0,1366.0,3,3539,11,6,0,1366.0,0.1875,0,0,False,True,False,False,False,False,False,False,True
26,0,7,405.0,0,1100,14,4,0,50.625,0.0,0,0,True,False,False,False,True,False,False,False,False
83,14,15,1608.0,4,476,2,3,1,100.5,0.26666666666666666,1,0,False,True,False,False,True,False,False,False,True
59,24,10,9871.0,2,3259,1,5,0,897.3636363636364,0.08,1,0,True,False,False,False,True,False,False,False,True
74,25,8,910.0,0,556,23,1,0,101.11111111111111,0.0,1,0,True,False,False,False,True,False,False,False,True
42,8,9,6022.0,5,222,6,2,0,602.2,0.5555555555555556,0,0,True,False,False,False,False,True,False,False,True
81,11,18,51474.0,3,2294,5,3,0,2709.157894736842,0.25,1,0,True,False,False,True,False,False,False,False,True
59,16,10,12753.0,3,963,8,1,0,1159.3636363636363,0.17647058823529413,0,0,True,False,False,False,False,False,False,False,True
26,11,10,3407.0,3,554,1,3,0,309.72727272727275,0.25,1,1,False,False,True,False,True,False,False,False,True
79,5,18,7033.0,0,373,3,5,1,370.1578947368421,0.0,1,0,True,False,False,False,False,False,True,True,False
71,9,3,758.0,1,460,0,5,0,189.5,0.1,1,1,False,False,True,False,False,False,False,False,True
38,12,1,618.0,4,3507,12,6,0,309.0,0.3076923076923077,0,0,False,True,False,False,True,False,False,False,True
54,15,8,3068.0,2,2447,11,6,0,340.8888888888889,0.125,0,0,True,False,False,False,False,False,False,False,True
44,27,6,4441.0,5,3076,6,2,0,634.4285714285714,0.17857142857142858,0,0,True,False,False,False,False,False,True,False,True
54,16,4,8905.0,1,2258,22,4,1,1781.0,0.058823529411764705,1,1,False,False,False,False,False,False,False,False,True
82,11,2,1688.0,2,1983,7,2,1,562.6666666666666,0.16666666666666666,0,0,False,True,False,False,False,False,True,False,True
78,19,17,3617.0,2,794,0,6,0,200.94444444444446,0.1,1,1,False,False,False,False,True,False,False,False,True
32,23,12,3495.0,0,3530,2,1,1,268.84615384615387,0.0,1,0,True,False,False,False,True,False,False,False,True
83,12,13,2614.0,4,3004,17,1,0,186.71428571428572,0.3076923076923077,0,0,False,True,False,False,False,False,False,False,True
47,14,2,2773.0,0,1928,12,6,0,924.3333333333334,0.0,0,1,False,False,True,False,False,False,False,False,True
65,6,6,1268.0,2,384,6,1,0,181.14285714285714,0.2857142857142857,0,1,False,False,False,False,False,False,False,False,True
69,25,12,3943.0,5,2774,5,4,1,303.3076923076923,0.19230769230769232,1,0,True,False,False,False,True,False,False,False,True
50,26,10,3623.0,5,1213,5,2,0,329.3636363636364,0.18518518518518517,1,1,False,False,False,False,False,False,False,False,True
48,5,13,1920.0,1,763,10,1,0,137.14285714285714,0.16666666666666666,0,0,True,False,False,False,False,True,False,True,False
48,10,13,5801.0,2,2696,16,4,0,414.35714285714283,0.18181818181818182,0,1,False,False,True,True,False,False,False,False,True
75,8,8,8332.0,3,3055,15,5,0,925.7777777777778,0.3333333333333333,0,0,False,True,False,False,False,True,False,False,True
43,27,15,5869.0,4,2240,17,1,0,366.8125,0.14285714285714285,0,0,False,True,False,True,False,False,False,False,True
36,1,5,1051.0,1,269,0,6,0,175.16666666666666,0.5,1,0,True,False,False,False,False,True,False,False,False
42,6,1,3293.0,3,2190,13,0,0,1646.5,0.42857142857142855,0,1,False,False,True,False,False,True,False,False,True
31,9,18,1198.0,5,3353,18,0,0,63.05263157894737,0.5,0,0,True,False,False,False,False,True,False,False,True
44,16,0,3283.0,4,2504,4,6,0,3283.0,0.23529411764705882,1,0,True,False,False,False,True,False,False,False,True
25,7,5,1203.0,4,968,13,0,0,200.5,0.5,0,0,False,True,False,False,False,False,False,False,True
24,16,2,10691.0,5,2359,0,2,0,3563.6666666666665,0.29411764705882354,1,0,False,True,False,False,True,False,False,False,True
66,22,4,6525.0,5,908,21,0,0,1305.0,0.21739130434782608,0,0,True,False,False,True,False,False,False,False,True
23,24,7,9443.0,3,3191,17,1,1,1180.375,0.12,0,0,False,True,False,False,False,True,False,False,True
56,2,2,8533.0,5,3087,14,0,1,2844.3333333333335,1.6666666666666667,0,0,True,False,False,True,False,False,False,True,False
70,4,9,2274.0,2,2076,14,2,0,227.4,0.4,0,0,False,True,False,False,True,False,False,True,False
66,2,18,1948.0,4,493,16,2,1,102.52631578947368,1.3333333333333333,0,0,False,True,False,False,True,False,False,True,False
47,27,2,17013.0,5,1464,10,1,0,5671.0,0.17857142857142858,0,0,False,True,False,False,True,False,False,False,True
30,19,18,2527.0,0,440,23,5,0,133.0,0.0,1,1,False,False,True,False,False,True,False,False,True
80,15,8,769.0,5,2796,5,0,0,85.44444444444444,0.3125,1,0,False,True,False,False,True,False,False,False,True
73,23,11,8164.0,4,2484,19,3,0,680.3333333333334,0.16666666666666666,0,0,True,False,False,False,False,False,True,False,True
59,17,8,3442.0,5,946,18,2,1,382.44444444444446,0.2777777777777778,0,0,False,True,False,False,False,False,False,False,True
23,7,6,13439.0,4,3125,20,4,0,1919.857142857143,0.5,0,0,True,False,False,True,False,False,False,False,True
20,15,2,3801.0,0,2772,1,2,1,1267.0,0.0,1,0,True,False,False,False,True,False,False,False,True
39,21,11,2922.0,1,3417,10,3,0,243.5,0.045454545454545456,0,1,False,False,True,True,False,False,False,False,True
28,1,18,13713.0,0,1021,15,5,0,721.7368421052631,0.0,0,0,True,False,False,True,False,False,False,False,False
75,18,10,640.0,3,637,14,1,0,58.18181818181818,0.15789473684210525,0,0,True,False,False,False,False,True,False,False,True
31,14,11,1660.0,2,1753,16,3,0,138.33333333333334,0.13333333333333333,0,1,False,False,False,False,False,False,False,False,True
36,2,12,1227.0,2,967,15,3,0,94.38461538461539,0.6666666666666666,0,0,True,False,False,False,True,False,False,True,False
83,7,7,332.0,4,2698,5,5,0,41.5,0.5,1,0,True,False,False,False,False,False,True,False,True
72,13,2,7138.0,4,1552,19,3,1,2379.3333333333335,0.2857142857142857,0,0,True,False,False,False,False,True,False,False,True
32,10,10,1707.0,0,2290,11,5,0,155.1818181818182,0.0,0,0,True,False,False,False,False,True,False,False,True
43,8,17,7371.0,5,626,23,5,0,409.5,0.5555555555555556,1,0,False,True,False,True,False,False,False,False,True
52,19,6,4399.0,2,312,12,5,0,628.4285714285714,0.1,0,1,False,False,True,False,False,False,True,False,True
62,12,17,5471.0,4,3422,12,4,0,303.94444444444446,0.3076923076923077,0,0,False,True,False,False,False,False,False,False,True
80,14,17,1891.0,3,1629,14,6,0,105.05555555555556,0.2,0,0,True,False,False,False,False,False,True,False,True
76,23,4,1388.0,2,508,20,0,0,277.6,0.08333333333333333,0,0,False,True,False,False,True,False,False,False,True
83,2,11,3261.0,1,2963,21,3,1,271.75,0.3333333333333333,0,0,True,False,False,True,False,False,False,True,False
20,10,14,7474.0,1,484,14,5,0,498.26666666666665,0.09090909090909091,0,0,False,True,False,False,False,False,False,False,True
33,2,9,2834.0,4,3638,13,0,0,283.4,1.3333333333333333,0,0,False,True,False,False,False,False,False,True,False
55,27,13,1477.0,1,1409,1,5,0,105.5,0.03571428571428571,1,0,True,False,False,False,False,False,False,False,True
21,5,18,899.0,1,1703,1,0,0,47.31578947368421,0.16666666666666666,1,1,False,False,True,False,True,False,False,True,False
41,24,12,3656.0,0,946,17,5,0,281.2307692307692,0.0,0,1,False,False,True,True,False,False,False,False,True
28,5,16,1713.0,5,313,8,1,0,100.76470588235294,0.8333333333333334,0,0,True,False,False,False,False,False,False,True,False
80,9,16,2775.0,2,1492,10,4,0,163.23529411764707,0.2,0,0,False,True,False,False,True,False,False,False,True
22,18,16,2348.0,2,1336,15,5,0,138.11764705882354,0.10526315789473684,0,0,False,True,False,False,True,False,False,False,True
27,24,17,1911.0,2,1635,5,5,1,106.16666666666667,0.08,1,0,True,False,False,False,False,False,False,False,True
31,5,4,3999.0,3,1788,7,4,0,799.8,0.5,0,0,True,False,False,False,False,False,True,True,False
27,6,0,5190.0,2,2301,1,6,0,5190.0,0.2857142857142857,1,0,False,True,False,False,False,True,False,False,True
56,26,3,21275.0,3,268,18,0,0,5318.75,0.1111111111111111,0,1,False,False,False,False,False,False,False,False,True
42,9,4,6361.0,1,1323,12,1,1,1272.2,0.1,0,0,False,True,False,False,False,False,False,False,True
79,6,13,14672.0,1,3154,4,0,0,1048.0,0.14285714285714285,1,0,False,True,False,True,False,False,False,False,True
35,22,10,1315.0,5,3474,14,5,0,119.54545454545455,0.21739130434782608,0,0,False,True,False,False,True,False,False,False,True
53,2,9,601.0,2,1966,3,6,0,60.1,0.6666666666666666,1,0,True,False,False,False,True,False,False,True,False
62,26,0,2938.0,5,1336,18,6,0,2938.0,0.18518518518518517,0,0,True,False,False,False,False,False,True,False,True
59,26,13,7031.0,5,1518,5,3,0,502.2142857142857,0.18518518518518517,1,0,True,False,False,False,True,False,False,False,True
71,25,7,6010.0,4,2855,6,0,0,751.25,0.15384615384615385,0,1,False,False,False,False,False,True,False,False,True
31,8,15,10010.0,3,1449,21,1,0,625.625,0.3333333333333333,0,1,False,False,True,False,False,False,False,False,True
51,3,2,236.0,5,3448,17,4,1,78.66666666666667,1.25,0,1,False,False,False,False,False,False,False,True,False
71,12,5,10436.0,0,103,16,6,0,1739.3333333333333,0.0,0,0,True,False,False,False,False,False,False,False,True
75,10,1,4169.0,2,2211,14,6,1,2084.5,0.18181818181818182,0,0,False,True,False,False,False,False,True,False,True
59,28,5,637.0,4,1893,12,5,0,106.16666666666667,0.13793103448275862,0,0,False,True,False,False,False,False,False,False,True
61,18,18,6146.0,0,1648,4,6,1,323.4736842105263,0.0,1,0,True,False,False,True,False,False,False,False,True
75,28,9,3532.0,1,1735,7,3,0,353.2,0.034482758620689655,0,0,True,False,False,False,False,False,True,False,True
59,22,8,4364.0,0,579,23,1,0,484.8888888888889,0.0,1,1,False,False,True,False,True,False,False,False,True
81,21,5,8096.0,2,1262,22,3,0,1349.3333333333333,0.09090909090909091,1,0,False,True,False,False,False,False,False,False,True
26,3,5,4584.0,3,1289,17,0,0,764.0,0.75,0,0,False,True,False,False,False,False,False,True,False
41,2,13,683.0,2,2404,21,4,0,48.785714285714285,0.6666666666666666,0,0,True,False,False,False,False,False,False,True,False
25,1,19,2584.0,0,2183,19,2,0,129.2,0.0,0,0,False,True,False,False,False,False,False,False,False
24,17,14,591.0,2,1500,9,2,1,39.4,0.1111111111111111,0,0,True,False,False,False,False,True,False,False,True
49,6,14,5705.0,5,1888,17,0,0,380.3333333333333,0.7142857142857143,0,0,True,False,False,False,False,True,False,False,True
33,29,9,12064.0,0,2086,18,6,1,1206.4,0.0,0,0,False,True,False,False,True,False,False,False,True
45,3,1,861.0,4,172,3,2,0,430.5,1.0,1,0,True,False,False,True,False,False,False,True,False
47,28,14,1523.0,1,3230,21,5,0,101.53333333333333,0.034482758620689655,0,1,False,False,False,False,False,True,False,False,True
59,20,16,1234.0,0,3257,11,3,1,72.58823529411765,0.0,0,0,True,False,False,True,False,False,False,False,True
81,3,10,1893.0,0,1328,7,4,0,172.0909090909091,0.0,0,0,True,False,False,False,False,False,True,True,False
74,1,1,4503.0,0,2777,11,3,1,2251.5,0.0,0,0,True,False,False,False,False,True,False,False,False
43,11,14,1914.0,2,1452,7,4,0,127.6,0.16666666666666666,0,0,False,True,False,False,False,False,False,False,True
39,10,18,5725.0,2,246,7,1,0,301.3157894736842,0.18181818181818182,0,0,True,False,False,True,False,False,False,False,True
69,9,4,8651.0,3,3160,13,6,0,1730.2,0.3,0,0,True,False,False,False,False,False,True,False,True
26,15,3,8971.0,0,976,23,2,0,2242.75,0.0,1,0,True,False,False,False,False,True,False,False,True
54,3,14,974.0,3,1307,9,0,1,64.93333333333334,0.75,0,0,True,False,False,True,False,False,False,True,False
46,3,6,11919.0,4,2101,5,6,0,1702.7142857142858,1.0,1,0,False,True,False,False,False,True,False,True,False
30,20,14,12914.0,0,1603,18,0,0,860.9333333333333,0.0,0,0,True,False,False,False,True,False,False,False,True
59,29,14,14082.0,4,970,7,3,0,938.8,0.13333333333333333,0,0,True,False,False,False,True,False,False,False,True
39,8,5,2546.0,0,2922,12,5,0,424.3333333333333,0.0,0,1,False,False,True,False,False,False,True,False,True
30,27,0,1406.0,2,1299,6,2,1,1406.0,0.07142857142857142,0,0,True,False,False,False,True,False,False,False,True
61,10,11,1114.0,3,2160,5,1,0,92.83333333333333,0.2727272727272727,1,0,False,True,False,False,False,False,False,False,True
29,10,8,991.0,5,2429,6,1,0,110.11111111111111,0.45454545454545453,0,0,True,False,False,False,False,False,True,False,True
63,2,17,3016.0,3,3408,8,4,0,167.55555555555554,1.0,0,0,False,True,False,True,False,False,False,True,False
28,12,7,6959.0,2,1748,22,4,0,869.875,0.15384615384615385,1,0,True,False,False,False,False,False,True,False,True
47,14,4,11010.0,5,1717,16,3,0,2202.0,0.3333333333333333,0,0,True,False,False,False,False,False,False,False,True
72,19,17,1834.0,1,3332,16,3,0,101.88888888888889,0.05,0,0,True,False,False,False,False,False,False,False,True
33,4,14,2868.0,1,1748,1,2,0,191.2,0.2,1,1,False,False,False,False,False,True,False,True,False
69,5,12,2686.0,2,1087,0,6,0,206.6153846153846,0.3333333333333333,1,0,True,False,False,True,False,False,False,True,False
66,12,19,1579.0,0,156,8,1,0,78.95,0.0,0,1,False,False,False,False,True,False,False,False,True
78,2,15,6221.0,0,1185,21,5,0,388.8125,0.0,0,1,False,False,False,False,True,False,False,True,False
29,4,17,4285.0,2,720,0,5,0,238.05555555555554,0.4,1,0,True,False,False,True,False,False,False,True,False
65,18,15,3435.0,0,1112,18,0,0,214.6875,0.0,0,0,True,False,False,False,False,False,False,False,True
80,28,8,4265.0,3,1970,19,1,0,473.8888888888889,0.10344827586206896,0,0,True,False,False,False,True,False,False,False,True
69,17,1,5516.0,3,1915,6,3,0,2758.0,0.16666666666666666,0,1,False,False,False,True,False,False,False,False,True
30,4,12,5461.0,2,682,2,1,0,420.0769230769231,0.4,1,0,False,True,False,False,False,False,False,True,False
73,29,15,1289.0,2,1693,3,5,0,80.5625,0.06666666666666667,1,0,False,True,False,False,False,False,True,False,True
25,15,19,7305.0,0,1655,1,3,0,365.25,0.0,1,0,True,False,False,False,True,False,False,False,True
57,21,13,3848.0,2,156,20,5,0,274.85714285714283,0.09090909090909091,0,1,False,False,True,False,True,False,False,False,True
51,5,11,1930.0,0,1034,18,0,0,160.83333333333334,0.0,0,0,True,False,False,False,True,False,False,True,False
53,17,11,3768.0,2,2638,16,0,0,314.0,0.1111111111111111,0,0,True,False,False,False,True,False,False,False,True
52,2,2,4207.0,4,75,2,4,1,1402.3333333333333,1.3333333333333333,1,0,True,False,False,False,False,False,True,True,False
20,18,0,8794.0,5,1098,22,5,0,8794.0,0.2631578947368421,1,0,True,False,False,False,False,False,True,False,True
52,6,0,1047.0,1,1734,16,6,0,1047.0,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
80,27,18,11215.0,1,607,19,5,1,590.2631578947369,0.03571428571428571,0,1,False,False,True,False,False,False,True,False,True
47,1,15,3051.0,4,2358,9,5,0,190.6875,2.0,0,0,True,False,False,False,True,False,False,False,False
36,19,5,1797.0,5,2612,4,0,0,299.5,0.25,1,0,True,False,False,False,True,False,False,False,True
84,4,8,1743.0,1,1234,19,4,0,193.66666666666666,0.2,0,1,False,False,True,False,True,False,False,True,False
24,20,9,1095.0,5,840,1,4,0,109.5,0.23809523809523808,1,0,False,True,False,False,False,False,False,False,True
50,14,4,523.0,1,2834,4,2,1,104.6,0.06666666666666667,1,0,True,False,False,False,False,True,False,False,True
52,29,8,5869.0,3,784,3,6,0,652.1111111111111,0.1,1,0,True,False,False,False,True,False,False,False,True
50,19,6,21609.0,1,533,2,6,0,3087.0,0.05,1,0,False,True,False,False,True,False,False,False,True
79,11,13,591.0,1,120,13,5,0,42.214285714285715,0.08333333333333333,0,1,False,False,False,True,False,False,False,False,True
46,2,15,1152.0,5,333,5,6,0,72.0,1.6666666666666667,1,0,False,True,False,False,True,False,False,True,False
83,17,1,6321.0,2,3181,23,3,0,3160.5,0.1111111111111111,1,0,True,False,False,False,False,False,True,False,True
22,13,9,2848.0,0,3412,22,5,0,284.8,0.0,1,0,False,True,False,False,False,True,False,False,True
67,1,19,6867.0,4,1992,4,0,1,343.35,2.0,1,0,True,False,False,True,False,False,False,False,False
57,17,17,2693.0,0,3364,19,1,0,149.61111111111111,0.0,0,1,False,False,True,False,False,True,False,False,True
34,6,15,1668.0,0,2580,0,4,0,104.25,0.0,1,0,True,False,False,False,False,False,True,False,True
33,7,14,2378.0,5,1483,6,0,1,158.53333333333333,0.625,0,0,True,False,False,False,False,True,False,False,True
66,0,0,275.0,2,2603,15,5,0,275.0,2.0,0,0,True,False,False,False,False,False,False,False,False
60,11,19,950.0,0,1532,4,1,0,47.5,0.0,1,0,True,False,False,True,False,False,False,False,True
58,6,14,7695.0,5,3511,1,2,0,513.0,0.7142857142857143,1,0,True,False,False,True,False,False,False,False,True
21,2,17,9817.0,1,3106,3,1,0,545.3888888888889,0.3333333333333333,1,0,False,True,False,False,True,False,False,True,False
58,13,18,12163.0,3,3083,15,3,0,640.1578947368421,0.21428571428571427,0,1,False,False,True,False,False,False,False,False,True
83,6,5,4633.0,1,1936,5,0,0,772.1666666666666,0.14285714285714285,1,1,False,False,True,False,True,False,False,False,True
19,4,0,312.0,3,1891,5,5,0,312.0,0.6,1,0,True,False,False,False,False,True,False,True,False
49,14,13,1580.0,4,427,4,6,0,112.85714285714286,0.26666666666666666,1,0,True,False,False,False,False,False,False,False,True
51,1,9,11211.0,4,2382,21,5,0,1121.1,2.0,0,0,True,False,False,True,False,False,False,False,False
78,29,0,15109.0,2,419,21,1,0,15109.0,0.06666666666666667,0,0,True,False,False,True,False,False,False,False,True
36,14,5,11645.0,3,1972,19,2,0,1940.8333333333333,0.2,0,0,True,False,False,False,True,False,False,False,True
49,29,19,2354.0,5,478,0,1,0,117.7,0.16666666666666666,1,1,False,False,True,True,False,False,False,False,True
66,26,7,807.0,5,1737,6,4,0,100.875,0.18518518518518517,0,1,False,False,False,False,False,False,False,False,True
22,29,5,2862.0,4,2849,21,6,0,477.0,0.13333333333333333,0,0,True,False,False,True,False,False,False,False,True
71,16,13,3025.0,2,1125,13,6,0,216.07142857142858,0.11764705882352941,0,1,False,False,True,False,True,False,False,False,True
73,12,13,14265.0,3,2196,0,6,0,1018.9285714285714,0.23076923076923078,1,0,False,True,False,False,False,False,True,False,True
66,21,6,3744.0,5,948,5,4,0,534.8571428571429,0.22727272727272727,1,0,True,False,False,False,False,True,False,False,True
61,2,16,3031.0,1,1094,19,1,0,178.2941176470588,0.3333333333333333,0,0,False,True,False,False,False,False,True,True,False
68,25,11,3208.0,4,667,21,2,1,267.3333333333333,0.15384615384615385,0,0,True,False,False,False,False,False,True,False,True
70,9,3,4446.0,4,591,10,2,0,1111.5,0.4,0,0,True,False,False,False,False,True,False,False,True
78,0,6,5577.0,2,1357,3,0,0,796.7142857142857,2.0,1,1,False,False,False,True,False,False,False,False,False
46,7,16,1444.0,5,450,1,5,0,84.94117647058823,0.625,1,0,False,True,False,False,False,True,False,False,True
48,7,1,1035.0,2,3254,5,4,0,517.5,0.25,1,0,True,False,False,False,False,False,False,False,True
60,0,0,11738.0,5,2706,19,6,0,11738.0,5.0,0,0,True,False,False,False,True,False,False,False,False
30,20,13,578.0,3,808,19,5,0,41.285714285714285,0.14285714285714285,0,1,False,False,False,False,False,True,False,False,True
75,2,8,15333.0,0,3233,6,4,0,1703.6666666666667,0.0,0,0,True,False,False,False,False,True,False,True,False
69,25,5,441.0,4,1333,23,0,0,73.5,0.15384615384615385,1,1,False,False,False,False,False,False,False,False,True
60,13,9,1661.0,4,1938,21,3,0,166.1,0.2857142857142857,0,1,False,False,True,True,False,False,False,False,True
38,21,3,7878.0,1,2551,23,3,0,1969.5,0.045454545454545456,1,0,True,False,False,False,False,False,True,False,True
41,10,7,2982.0,4,2820,18,4,0,372.75,0.36363636363636365,0,0,False,True,False,False,True,False,False,False,True
47,3,4,799.0,3,28,13,3,0,159.8,0.75,0,0,False,True,False,False,False,False,True,True,False
62,5,11,4566.0,5,1033,23,5,0,380.5,0.8333333333333334,1,1,False,False,True,False,True,False,False,True,False
70,19,13,3188.0,1,1228,16,0,0,227.71428571428572,0.05,0,0,True,False,False,False,True,False,False,False,True
63,21,18,2402.0,1,2137,19,0,0,126.42105263157895,0.045454545454545456,0,0,True,False,False,False,False,False,True,False,True
80,8,1,1597.0,0,3184,9,6,0,798.5,0.0,0,0,True,False,False,False,True,False,False,False,True
82,10,6,2880.0,4,1598,5,3,0,411.42857142857144,0.36363636363636365,1,0,False,True,False,False,False,True,False,False,True
65,28,5,1666.0,5,1691,13,5,0,277.6666666666667,0.1724137931034483,0,1,False,False,True,False,False,False,True,False,True
42,25,11,34014.0,4,320,9,6,0,2834.5,0.15384615384615385,0,1,False,False,True,False,False,False,True,False,True
58,12,10,2345.0,2,1920,8,0,0,213.1818181818182,0.15384615384615385,0,0,False,True,False,True,False,False,False,False,True
46,7,17,2051.0,5,1778,16,4,0,113.94444444444444,0.625,0,0,True,False,False,False,False,False,True,False,True
60,9,18,1734.0,1,2323,14,1,0,91.26315789473684,0.1,0,0,True,False,False,False,False,False,True,False,True
72,16,15,17623.0,4,3090,7,1,0,1101.4375,0.23529411764705882,0,1,False,False,True,True,False,False,False,False,True
42,17,3,579.0,3,2070,5,1,0,144.75,0.16666666666666666,1,0,False,True,False,False,True,False,False,False,True
51,5,0,4270.0,5,189,13,5,0,4270.0,0.8333333333333334,0,1,False,False,True,False,False,False,False,True,False
21,1,17,2347.0,5,2982,7,0,1,130.38888888888889,2.5,0,0,True,False,False,False,False,True,False,False,False
67,14,18,718.0,2,1741,5,4,0,37.78947368421053,0.13333333333333333,1,0,True,False,False,False,False,True,False,False,True
50,23,5,1314.0,0,1775,5,2,0,219.0,0.0,1,1,False,False,False,False,True,False,False,False,True
48,4,0,4093.0,0,3187,15,1,0,4093.0,0.0,0,0,True,False,False,True,False,False,False,True,False
53,12,13,1256.0,4,2152,9,1,0,89.71428571428571,0.3076923076923077,0,0,True,False,False,False,True,False,False,False,True
32,4,11,3864.0,2,2883,8,2,0,322.0,0.4,0,0,False,True,False,False,True,False,False,True,False
58,7,17,16800.0,0,3212,2,2,0,933.3333333333334,0.0,1,0,False,True,False,True,False,False,False,False,True
67,18,11,3535.0,4,1801,1,2,0,294.5833333333333,0.21052631578947367,1,1,False,False,False,False,False,False,True,False,True
41,8,15,697.0,3,3585,16,3,0,43.5625,0.3333333333333333,0,1,False,False,False,False,False,True,False,False,True
26,7,15,1278.0,0,625,23,6,0,79.875,0.0,1,0,False,True,False,False,False,False,False,False,True
43,29,0,2241.0,4,3180,7,3,0,2241.0,0.13333333333333333,0,0,True,False,False,True,False,False,False,False,True
31,5,2,2096.0,3,3097,20,1,0,698.6666666666666,0.5,0,0,True,False,False,False,False,True,False,True,False
43,5,15,3470.0,5,363,14,4,0,216.875,0.8333333333333334,0,1,False,False,True,False,False,False,True,True,False
59,27,3,4074.0,5,558,7,5,0,1018.5,0.17857142857142858,0,0,True,False,False,True,False,False,False,False,True
25,16,4,16823.0,5,134,13,4,0,3364.6,0.29411764705882354,0,1,False,False,False,False,False,False,False,False,True
68,1,15,2970.0,5,1010,3,3,0,185.625,2.5,1,0,False,True,False,True,False,False,False,False,False
33,12,4,942.0,4,3618,8,4,0,188.4,0.3076923076923077,0,0,True,False,False,True,False,False,False,False,True
77,16,2,9450.0,4,453,17,6,1,3150.0,0.23529411764705882,0,0,False,True,False,False,False,False,False,False,True
67,7,0,10541.0,3,123,20,0,0,10541.0,0.375,0,0,False,True,False,True,False,False,False,False,True
36,16,9,3761.0,4,1675,5,6,0,376.1,0.23529411764705882,1,0,True,False,False,False,True,False,False,False,True
55,19,12,2330.0,5,1290,21,6,0,179.23076923076923,0.25,0,0,True,False,False,False,True,False,False,False,True
25,7,14,5556.0,0,2296,14,6,0,370.4,0.0,0,0,False,True,False,False,True,False,False,False,True
24,24,18,2414.0,0,2213,5,3,0,127.05263157894737,0.0,1,0,True,False,False,False,True,False,False,False,True
82,13,13,382.0,2,3018,18,5,0,27.285714285714285,0.14285714285714285,0,0,True,False,False,False,True,False,False,False,True
71,28,15,5237.0,1,1514,21,0,1,327.3125,0.034482758620689655,0,0,False,True,False,False,False,False,False,False,True
28,2,4,7275.0,3,1683,6,2,0,1455.0,1.0,0,1,False,False,True,True,False,False,False,True,False
36,9,6,12595.0,1,82,2,6,1,1799.2857142857142,0.1,1,0,False,True,False,True,False,False,False,False,True
31,21,6,1435.0,4,3543,6,1,0,205.0,0.18181818181818182,0,1,False,False,False,False,True,False,False,False,True
44,26,1,3737.0,5,778,18,5,1,1868.5,0.18518518518518517,0,1,False,False,False,False,False,True,False,False,True
37,6,19,3819.0,1,2174,1,2,0,190.95,0.14285714285714285,1,0,True,False,False,False,False,False,True,False,True
39,29,4,3247.0,4,3214,6,4,0,649.4,0.13333333333333333,0,0,True,False,False,False,False,False,True,False,True
53,5,8,3344.0,0,2206,7,4,1,371.55555555555554,0.0,0,1,False,False,True,True,False,False,False,True,False
30,12,7,3094.0,4,2282,0,6,1,386.75,0.3076923076923077,1,0,True,False,False,False,False,True,False,False,True
77,9,0,3684.0,4,639,14,2,0,3684.0,0.4,0,1,False,False,True,False,False,False,False,False,True
66,12,18,6252.0,4,2587,19,5,0,329.05263157894734,0.3076923076923077,0,0,False,True,False,True,False,False,False,False,True
68,27,4,10100.0,2,693,3,3,0,2020.0,0.07142857142857142,1,0,True,False,False,False,False,False,False,False,True
29,21,2,1399.0,0,2525,21,2,0,466.3333333333333,0.0,0,0,False,True,False,False,False,False,True,False,True
65,23,6,2509.0,5,2104,22,0,0,358.42857142857144,0.20833333333333334,1,0,False,True,False,False,False,True,False,False,True
74,7,2,1954.0,0,1786,20,0,0,651.3333333333334,0.0,0,1,False,False,False,False,True,False,False,False,True
29,28,19,1693.0,2,2631,17,5,1,84.65,0.06896551724137931,0,0,True,False,False,False,True,False,False,False,True
68,13,3,592.0,1,2627,10,0,0,148.0,0.07142857142857142,0,1,False,False,False,False,True,False,False,False,True
41,19,6,3054.0,5,747,4,0,0,436.2857142857143,0.25,1,0,True,False,False,False,False,False,True,False,True
70,20,5,4814.0,3,1370,21,1,0,802.3333333333334,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
50,19,0,2553.0,3,1766,12,2,0,2553.0,0.15,0,1,False,False,False,False,True,False,False,False,True
71,18,0,2954.0,1,553,10,1,0,2954.0,0.05263157894736842,0,0,True,False,False,False,False,False,False,False,True
27,14,10,4530.0,4,1300,9,4,0,411.8181818181818,0.26666666666666666,0,0,True,False,False,True,False,False,False,False,True
44,19,4,12224.0,1,151,5,5,0,2444.8,0.05,1,1,False,False,True,False,True,False,False,False,True
36,27,1,1959.0,4,1601,9,3,0,979.5,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
34,11,5,924.0,5,750,19,4,0,154.0,0.4166666666666667,0,0,True,False,False,True,False,False,False,False,True
38,15,5,2723.0,1,810,13,6,0,453.8333333333333,0.0625,0,0,False,True,False,True,False,False,False,False,True
